SHIP CODE,DEPARTURE DATE,CRUISE ID,WEEK DAY,SECTOR,CABIN CATEGORY,CABIN GROUP,CABIN BLOCKED,CABIN SOLD,CABIN AVAILABLE,PAX COUNT
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DDS,FP,0,0,38,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DES,FP,0,0,1,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DGV,FP,0,0,1,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DSA,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,ISA,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,ISS,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,OSA,FP,0,0,0,0
GDR,02/02/2018,GD02180202,Fri,SGSIN-SGSIN,OSS,FP,0,0,0,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,BDA,FP,0,0,0,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,BDS,FP,0,0,228,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,BSA,FP,0,0,11,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,BSS,FP,0,0,698,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DDS,FP,0,0,40,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DES,FP,0,0,2,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DGV,FP,0,0,2,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DSS,FP,0,0,2,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DSS,FP,0,0,20,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DSA,FP,0,0,4,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,DSS,FP,0,0,68,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,ISA,FP,0,0,10,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,ISS,FP,0,0,144,0
TPA,07/02/2018,TP01180702,Mon,MYPEN-MYPEN,E2,FP,0,0,1,0
TPA,07/03/2018,TP01180703,Tue,MYPEN-MYPEN,D4,FP,0,0,31,0
TPA,07/03/2018,TP01180703,Tue,MYPEN-MYPEN,E2,FP,0,0,1,0
TPA,07/04/2018,TP01180704,Wed,MYPEN-MYPEN,D4,FP,0,0,31,0
TPA,07/04/2018,TP01180704,Wed,MYPEN-MYPEN,E2,FP,0,0,1,0
TPA,07/05/2018,TP01180705,Thu,MYPEN-MYPEN,D4,FP,0,0,31,0
TPA,07/05/2018,TP01180705,Thu,MYPEN-MYPEN,E2,FP,0,0,1,0
TPA,07/06/2018,TP01180706,Fri,MYPEN-MYPEN,D4,FP,0,0,31,0
TPA,07/06/2018,TP01180706,Fri,MYPEN-MYPEN,E2,FP,0,0,1,0
TPA,07/07/2018,TP01180707,Sat,MYPEN-MYPEN,D4,FP,0,0,31,0
TPA,07/07/2018,TP01180707,Sat,MYPEN-MYPEN,E2,FP,0,0,1,0
TPA,07/08/2018,TP01180708,Sun,MYPEN-MYPEN,D4,FP,0,0,31,0
TPA,07/08/2018,TP01180708,Sun,MYPEN-MYPEN,E2,FP,0,0,1,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,OSA,FP,0,0,4,0
GDR,02/07/2018,GD02180207,Wed,SGSIN-SGSIN,OSS,FP,0,0,15,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,BDA,FP,0,0,0,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,BDS,FP,0,0,224,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,BSA,FP,0,0,10,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,BSS,FP,0,0,645,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DDS,FP,0,0,38,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DES,FP,0,0,2,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DGV,FP,0,0,2,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DSS,FP,0,0,2,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DSS,FP,0,0,20,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DSA,FP,0,0,4,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,DSS,FP,0,0,63,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,ISA,FP,0,0,10,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,ISS,FP,0,0,144,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,OSA,FP,0,0,4,0
GDR,02/04/2018,GD05180204,Sun,SGSIN-SGSIN,OSS,FP,0,0,3,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,BDA,FP,0,0,0,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,BDS,FP,0,0,115,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,BSA,FP,0,0,0,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,BSS,FP,0,0,3,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DDS,FP,0,0,39,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DES,FP,0,0,1,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DGV,FP,0,0,1,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DSA,FP,0,0,4,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,DSS,FP,0,0,51,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,ISA,FP,0,0,0,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,ISS,FP,0,0,5,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,OSA,FP,0,0,0,0
GDR,02/09/2018,GD02180209,Fri,SGSIN-SGSIN,OSS,FP,0,0,5,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,BDA,FP,0,0,2,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,BDS,FP,0,0,176,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,BSA,FP,0,0,0,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,BSS,FP,0,0,435,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DDS,FP,0,0,23,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DES,FP,0,0,0,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DGV,FP,0,0,0,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DSS,FP,0,0,1,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DSS,FP,0,0,3,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DSA,FP,0,0,4,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,DSS,FP,0,0,17,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,ISA,FP,0,0,9,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,ISS,FP,0,0,288,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,OSA,FP,0,0,1,0
GDR,02/11/2018,GD02180211,Sun,SGSIN-MYPEN,OSS,FP,0,0,51,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,BDA,FP,0,0,2,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,BDS,FP,0,0,176,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,BSA,FP,0,0,0,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,BSS,FP,0,0,435,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DDS,FP,0,0,23,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DES,FP,0,0,0,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DGV,FP,0,0,0,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DSS,FP,0,0,1,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DSS,FP,0,0,3,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DSA,FP,0,0,4,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,DSS,FP,0,0,17,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,ISA,FP,0,0,9,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,ISS,FP,0,0,288,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,OSA,FP,0,0,1,0
GDR,02/13/2018,GD03180213,Tue,MYPEN-SGSIN,OSS,FP,0,0,51,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,BDA,FP,0,0,2,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,BDS,FP,0,0,176,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,BSA,FP,0,0,0,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,BSS,FP,0,0,435,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DDS,FP,0,0,23,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DES,FP,0,0,0,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DGV,FP,0,0,0,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DSS,FP,0,0,1,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DSS,FP,0,0,3,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DSA,FP,0,0,4,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,DSS,FP,0,0,17,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,ISA,FP,0,0,9,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,ISS,FP,0,0,288,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,OSA,FP,0,0,1,0
GDR,02/11/2018,GD05180211,Sun,SGSIN-SGSIN,OSS,FP,0,0,51,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,BDA,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,BDS,FP,0,0,-3,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,BSA,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,BSS,FP,0,0,-1,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DDS,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DES,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DGV,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DSA,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,ISA,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,ISS,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,OSA,FP,0,0,0,0
GDR,02/16/2018,GD02180216,Fri,SGSIN-SGSIN,OSS,FP,0,0,0,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,BDA,FP,0,0,2,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,BDS,FP,0,0,171,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,BSA,FP,0,0,3,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,BSS,FP,0,0,266,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DDS,FP,0,0,20,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DES,FP,0,0,0,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DGV,FP,0,0,0,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DSS,FP,0,0,0,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DSA,FP,0,0,4,0
GDR,02/18/2018,GD02180218,Sun,SGSIN-SGSIN,DSS,FP,0,0,33,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,AA,FP,0,0,10,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,BA,FP,0,0,32,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CB,FP,0,0,109,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CC,FP,0,0,105,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CD,FP,0,0,85,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CE,FP,0,0,7,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CF,FP,0,0,53,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,CH,FP,0,0,82,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,DA,FP,0,0,29,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,DB,FP,0,0,16,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,DC,FP,0,0,58,0
SXG,01/10/2018,XG02180110B,Wed,TWKEL-TWKEL,DD,FP,0,0,28,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,AA,FP,0,0,10,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,BA,FP,0,0,0,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CB,FP,0,0,41,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CC,FP,0,0,88,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CD,FP,0,0,78,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CE,FP,0,0,7,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CF,FP,0,0,26,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,CH,FP,0,0,36,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,DA,FP,0,0,31,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,DB,FP,0,0,16,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,DC,FP,0,0,57,0
SXG,01/12/2018,XG02180112A,Fri,TWKEL-TWKEL,DD,FP,0,0,25,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,AA,FP,0,0,12,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,BA,FP,0,0,4,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CB,FP,0,0,52,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CC,FP,0,0,102,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CD,FP,0,0,84,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CE,FP,0,0,7,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CF,FP,0,0,50,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,CH,FP,0,0,82,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,DA,FP,0,0,0,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,DB,FP,0,0,9,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,DC,FP,0,0,58,0
SXG,01/14/2018,XG02180114A,Sun,TWKEL-TWKEL,DD,FP,0,0,24,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,AA,FP,0,0,12,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,BA,FP,0,0,31,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CA,FP,0,0,1,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CB,FP,0,0,111,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CC,FP,0,0,108,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CD,FP,0,0,83,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CE,FP,0,0,8,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CF,FP,0,0,53,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,CH,FP,0,0,86,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,DA,FP,0,0,15,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,DB,FP,0,0,14,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,DC,FP,0,0,41,0
SXG,01/16/2018,XG03180116B,Tue,TWKEL-TWKEL,DD,FP,0,0,25,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,AA,FP,0,0,12,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,AB,FP,0,0,5,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,BA,FP,0,0,0,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CB,FP,0,0,0,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CC,FP,0,0,2,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CD,FP,0,0,61,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CE,FP,0,0,8,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CF,FP,0,0,3,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,CH,FP,0,0,0,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,DA,FP,0,0,11,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,DB,FP,0,0,12,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,DC,FP,0,0,50,0
SXG,01/19/2018,XG02180119A,Fri,TWKEL-TWKEL,DD,FP,0,0,24,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,AA,FP,0,0,9,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,BA,FP,0,0,0,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CB,FP,0,0,65,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CC,FP,0,0,101,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CD,FP,0,0,74,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CE,FP,0,0,8,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CF,FP,0,0,52,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,CH,FP,0,0,84,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,DA,FP,0,0,0,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,DB,FP,0,0,11,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,DC,FP,0,0,56,0
SXG,01/21/2018,XG02180121A,Sun,TWKEL-TWKEL,DD,FP,0,0,26,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,AA,FP,0,0,12,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,BA,FP,0,0,0,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CB,FP,0,0,0,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CC,FP,0,0,60,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CD,FP,0,0,67,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CE,FP,0,0,8,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CF,FP,0,0,49,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,CH,FP,0,0,73,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,DA,FP,0,0,0,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,DB,FP,0,0,9,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,DC,FP,0,0,55,0
SXG,01/23/2018,XG03180123B,Tue,TWKEL-TWKEL,DD,FP,0,0,26,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,AA,FP,0,0,10,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,BA,FP,0,0,15,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CB,FP,0,0,93,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CC,FP,0,0,97,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CD,FP,0,0,86,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CE,FP,0,0,6,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CF,FP,0,0,39,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,CH,FP,0,0,57,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,DA,FP,0,0,9,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,DB,FP,0,0,12,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,DC,FP,0,0,54,0
SXG,01/26/2018,XG02180126A,Fri,TWKEL-TWKEL,DD,FP,0,0,28,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,AA,FP,0,0,12,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,BA,FP,0,0,0,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CA,FP,0,0,0,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CB,FP,0,0,0,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CC,FP,0,0,92,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CD,FP,0,0,81,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CE,FP,0,0,8,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CF,FP,0,0,46,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,CH,FP,0,0,82,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,DA,FP,0,0,0,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,DB,FP,0,0,0,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,DC,FP,0,0,39,0
SXG,01/28/2018,XG02180128A,Sun,TWKEL-TWKEL,DD,FP,0,0,27,0
SXG,01/30/2018,XG03180130B,Tue,TWKEL-TWKEL,AA,FP,0,0,9,0
SXG,01/30/2018,XG03180130B,Tue,TWKEL-TWKEL,AB,FP,0,0,6,0
SXG,01/30/2018,XG03180130B,Tue,TWKEL-TWKEL,BA,FP,0,0,21,0
SXG,01/30/2018,XG03180130B,Tue,TWKEL-TWKEL,CA,FP,0,0,0,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,CG,FP,0,0,71,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,CH,FP,0,0,18,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,DA,FP,0,0,0,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,DB,FP,0,0,0,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,DC,FP,0,0,0,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,DD,FP,0,0,4,0
SSQ,01/16/2018,SQ01180116,Tue,HKHKG-HKHKG,DE,FP,0,0,10,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,AA,FP,0,0,12,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,AB,FP,0,0,4,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,AC,FP,0,0,4,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,AS,FP,0,0,1,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,AT,FP,0,0,1,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,BA,FP,0,0,46,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,CA,FP,0,0,33,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,CB,FP,0,0,92,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,CC,FP,0,0,84,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,CD,FP,0,0,88,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,CF,FP,0,0,2,0
SSQ,01/17/2018,SQ01180117,Wed,HKHKG-HKHKG,CG,FP,0,0,75,0
